item_name,hour,day_of_week,is_weekend,is_holiday,freshness,inventory,price,temperature,is_rainy,sales_last_1h,sales_yesterday_same_hour,sales_last_week_same_hour,sales_next_hour
西瓜,7,4,0,0,0.996,291.09,6.9,17.1,1,7.11,13.23,15.05,6.25
西红柿,7,4,0,0,0.989,277.97,6.3,21.2,1,4.86,9.63,5.08,9.72
香蕉,7,4,0,0,0.983,286.29,5.6,21.2,0,1.6,7.62,3.21,8.24
黄瓜,7,4,0,0,0.992,283.72,7.0,20.3,0,5.37,7.48,22.91,10.31
土豆,8,4,0,0,0.998,240.96,4.6,23.1,0,38.14,18.44,23.98,19.95
芒果,8,4,0,0,0.942,293.76,15.0,19.8,0,1.84,3.74,1.91,0.74
苹果,8,4,0,0,0.991,284.23,13.8,18.2,0,5.79,3.72,9.23,4.85
草莓,8,4,0,0,0.903,295.05,40.0,24.7,0,2.76,1.06,0.75,0.83
葡萄,8,4,0,0,0.973,292.87,20.0,16.7,1,3.49,1.72,3.62,1.73
西瓜,8,4,0,0,0.99,284.84,7.8,21.9,0,1.8,30.49,21.0,20.83
西红柿,8,4,0,0,0.978,268.25,7.65,21.3,0,17.17,10.12,10.25,14.79
香蕉,8,4,0,0,0.959,278.05,8.0,24.6,0,12.11,6.98,15.24,1.35
黄瓜,8,4,0,0,0.984,273.41,7.0,19.6,1,10.91,17.42,4.61,7.33
土豆,9,4,0,0,0.997,221.01,3.4,22.3,0,16.43,5.42,7.64,8.87
芒果,9,4,0,0,0.895,293.02,15.0,26.0,1,3.82,1.32,2.6,2.18
苹果,9,4,0,0,0.985,279.38,12.0,23.4,0,4.75,5.17,4.57,1.08
草莓,9,4,0,0,0.852,294.22,40.0,23.6,0,1.56,0.85,0.32,0.43
葡萄,9,4,0,0,0.944,291.14,23.0,23.3,0,1.1,3.0,2.52,0.48
西瓜,9,4,0,0,0.984,264.01,4.2,23.3,0,6.25,11.71,4.7,2.99
西红柿,9,4,0,0,0.965,253.46,6.3,24.0,0,9.72,4.52,6.43,3.36
香蕉,9,4,0,0,0.939,276.7,10.4,22.8,0,8.24,9.15,8.07,2.39
黄瓜,9,4,0,0,0.973,266.08,8.05,25.2,0,10.31,13.22,4.69,2.22
土豆,10,4,0,0,0.996,212.14,4.0,24.2,0,19.95,2.63,11.21,19.28
芒果,10,4,0,0,0.852,290.84,12.75,24.6,0,0.74,1.16,1.62,0.89
苹果,10,4,0,0,0.978,278.3,12.0,26.8,1,4.85,2.83,1.32,1.65
草莓,10,4,0,0,0.792,293.79,46.0,25.0,0,0.83,0.57,0.37,1.19
葡萄,10,4,0,0,0.902,290.66,26.0,28.9,0,1.73,0.42,2.34,2.72
西瓜,10,4,0,0,0.977,261.02,7.8,25.3,0,20.83,5.74,10.98,14.7
西红柿,10,4,0,0,0.951,250.1,9.0,25.6,1,14.79,3.44,3.4,11.63
香蕉,10,4,0,0,0.916,274.31,9.2,24.0,0,1.35,3.88,6.39,6.82
黄瓜,10,4,0,0,0.962,263.86,8.05,27.2,0,7.33,8.92,4.25,5.19
土豆,11,4,0,0,0.994,192.86,2.8,29.7,0,8.87,8.53,30.31,19.01
芒果,11,4,0,0,0.806,289.95,19.5,25.8,0,2.18,3.02,1.72,2.62
苹果,11,4,0,0,0.971,276.65,13.8,27.5,1,1.08,6.04,8.91,2.35
草莓,11,4,0,0,0.737,292.6,34.0,24.1,0,0.43,0.88,0.83,0.66
葡萄,11,4,0,0,0.862,287.94,20.0,28.2,0,0.48,3.45,3.27,2.81
西瓜,11,4,0,0,0.97,246.32,6.0,25.8,0,2.99,19.33,6.43,18.42
西红柿,11,4,0,0,0.934,238.47,7.65,29.1,0,3.36,7.73,7.03,4.72
香蕉,11,4,0,0,0.892,267.49,8.0,25.0,0,2.39,10.55,1.6,1.75
黄瓜,11,4,0,0,0.95,258.67,8.05,26.3,1,2.22,6.52,3.14,9.69
土豆,12,4,0,0,0.993,173.85,4.0,28.4,0,19.28,20.62,19.07,11.19
芒果,12,4,0,0,0.744,287.33,15.0,29.8,0,0.89,3.92,0.9,0.75
苹果,12,4,0,0,0.963,274.3,12.0,27.7,1,1.65,3.78,6.9,2.83
草莓,12,4,0,0,0.657,291.94,40.0,28.4,0,1.19,1.04,1.02,0.61
葡萄,12,4,0,0,0.824,285.13,17.0,27.1,0,2.72,2.88,1.05,1.48
西瓜,12,4,0,0,0.961,227.9,4.2,30.8,1,14.7,29.6,23.9,13.41
西红柿,12,4,0,0,0.917,233.75,10.35,29.4,0,11.63,4.3,7.47,2.98
香蕉,12,4,0,0,0.86,265.74,10.4,29.3,0,6.82,6.02,7.24,3.64
黄瓜,12,4,0,0,0.938,248.98,7.0,28.5,0,5.19,5.48,5.45,7.05
土豆,13,4,0,0,0.991,162.66,4.0,26.9,0,19.01,15.33,10.71,10.26
芒果,13,4,0,0,0.682,286.58,15.0,29.9,1,2.62,0.97,1.61,0.96
苹果,13,4,0,0,0.954,271.47,13.8,33.1,0,2.35,0.75,4.16,4.6
草莓,13,4,0,0,0.545,291.33,24.0,33.6,0,0.66,0.18,0.18,0.37
葡萄,13,4,0,0,0.784,283.65,20.0,27.9,0,2.81,0.61,1.03,0.39
西瓜,13,4,0,0,0.953,214.49,6.9,28.3,0,18.42,22.94,17.31,13.15
西红柿,13,4,0,0,0.899,230.77,10.35,30.9,0,4.72,3.63,8.89,4.52
香蕉,13,4,0,0,0.827,262.1,8.0,29.3,0,1.75,1.73,3.98,1.68
黄瓜,13,4,0,0,0.927,241.93,5.95,25.4,0,9.69,6.23,2.74,1.32
土豆,14,4,0,0,0.99,152.4,4.0,28.7,0,11.19,9.86,10.23,3.69
芒果,14,4,0,0,0.614,285.62,15.0,31.5,0,0.75,0.64,1.52,1.5
苹果,14,4,0,0,0.946,266.87,8.4,29.6,0,2.83,3.86,5.4,0.75
草莓,14,4,0,0,0.453,290.96,24.0,30.3,0,0.61,0.39,0.46,0.26
葡萄,14,4,0,0,0.742,283.26,20.0,28.8,1,1.48,0.77,1.46,0.38
西瓜,14,4,0,0,0.944,201.34,6.0,30.2,0,13.41,15.75,15.8,16.09
西红柿,14,4,0,0,0.881,226.25,7.65,30.8,0,2.98,3.24,2.04,2.85
香蕉,14,4,0,0,0.79,260.42,9.2,31.9,0,3.64,0.9,2.0,2.49
黄瓜,14,4,0,0,0.914,240.61,9.1,29.6,0,7.05,3.68,5.61,2.7
土豆,15,4,0,0,0.988,148.71,5.2,28.6,0,10.26,8.05,8.53,22.55
芒果,15,4,0,0,0.546,284.12,9.0,31.3,0,0.96,1.01,1.61,1.31
苹果,15,4,0,0,0.938,266.12,13.8,32.3,1,4.6,2.34,1.07,4.99
草莓,15,4,0,0,0.365,290.7,24.0,29.7,0,0.37,0.47,0.29,0.21
葡萄,15,4,0,0,0.701,282.88,17.0,28.6,1,0.39,0.38,0.38,2.82
西瓜,15,4,0,0,0.936,185.25,6.0,26.9,0,13.15,17.56,1.8,13.87
西红柿,15,4,0,0,0.863,223.4,9.0,30.7,0,4.52,3.32,2.55,8.61
香蕉,15,4,0,0,0.76,257.93,6.8,28.0,0,1.68,1.96,3.21,6.04
黄瓜,15,4,0,0,0.903,237.91,7.0,26.1,1,1.32,4.82,3.1,18.37
土豆,16,4,0,0,0.987,126.16,4.6,30.2,0,3.69,28.48,14.78,41.94
芒果,16,4,0,0,0.491,282.81,9.0,28.0,1,1.5,2.26,5.23,3.7
苹果,16,4,0,0,0.93,261.13,12.0,30.2,0,0.75,10.73,8.85,10.08
草莓,16,4,0,0,0.286,290.49,24.0,28.2,0,0.26,0.38,0.51,0.23
葡萄,16,4,0,0,0.658,280.06,14.0,29.2,0,0.38,2.71,3.91,0.71
西瓜,16,4,0,0,0.928,171.38,7.8,28.0,0,16.09,16.43,12.65,10.9
西红柿,16,4,0,0,0.844,214.79,9.0,32.0,0,2.85,9.37,11.8,10.81
香蕉,16,4,0,0,0.732,251.89,8.0,26.7,0,2.49,5.71,3.73,6.41
黄瓜,16,4,0,0,0.889,219.54,5.95,31.2,0,2.7,16.51,13.53,16.95
土豆,17,4,0,0,0.986,84.22,4.0,25.8,0,22.55,20.3,36.13,8.53
芒果,17,4,0,0,0.442,279.11,9.0,26.4,0,1.31,4.73,5.7,2.82
苹果,17,4,0,0,0.922,251.05,12.0,27.7,0,4.99,15.72,13.79,4.2
草莓,17,4,0,0,0.209,290.26,24.0,27.8,0,0.21,0.5,0.32,0.24
葡萄,17,4,0,0,0.623,279.35,23.0,26.0,1,2.82,2.79,2.76,1.54
西瓜,17,4,0,0,0.921,160.48,7.8,25.9,0,13.87,23.55,26.29,26.47
西红柿,17,4,0,0,0.827,203.98,9.0,29.5,0,8.61,8.96,13.42,10.11
香蕉,17,4,0,0,0.708,245.48,8.0,24.8,0,6.04,9.08,3.22,2.98
黄瓜,17,4,0,0,0.878,202.59,7.0,26.6,0,18.37,12.0,22.42,5.96
土豆,18,4,0,0,0.984,75.69,5.2,25.4,1,41.94,41.13,15.9,37.28
芒果,18,4,0,0,0.396,276.29,9.0,25.6,0,3.7,3.48,5.47,2.44
苹果,18,4,0,0,0.916,246.85,15.6,25.3,0,10.08,21.63,16.75,13.18
草莓,18,4,0,0,0.16,290.02,24.0,23.2,0,0.23,0.18,0.18,0.18
葡萄,18,4,0,0,0.593,277.81,12.0,23.9,1,0.71,1.69,5.01,4.14
西瓜,18,4,0,0,0.915,134.01,6.0,22.9,0,10.9,26.8,15.75,27.52
西红柿,18,4,0,0,0.814,193.87,9.0,23.0,0,10.81,16.92,12.56,4.11
香蕉,18,4,0,0,0.689,242.5,10.4,22.5,0,6.41,9.18,11.33,2.7
黄瓜,18,4,0,0,0.867,196.63,9.1,24.2,0,16.95,17.95,14.81,6.86
土豆,19,4,0,0,0.983,38.41,4.0,23.6,0,8.53,27.43,27.59,33.96
芒果,19,4,0,0,0.351,273.85,9.0,25.5,0,2.82,2.61,3.97,1.31
苹果,19,4,0,0,0.909,233.67,10.2,24.5,0,4.2,15.38,8.6,12.9
草莓,19,4,0,0,0.1,289.84,24.0,25.4,0,0.24,0.18,0.29,0.18
葡萄,19,4,0,0,0.564,273.67,12.0,23.8,0,1.54,2.64,3.64,0.86
西瓜,19,4,0,0,0.908,106.49,6.0,24.3,0,26.47,38.79,42.14,31.25
西红柿,19,4,0,0,0.799,189.76,11.7,27.0,0,10.11,4.09,11.86,12.93
香蕉,19,4,0,0,0.666,239.8,8.0,24.3,1,2.98,5.16,8.1,10.59
黄瓜,19,4,0,0,0.859,189.77,9.1,20.2,0,5.96,11.86,25.53,25.35
土豆,20,4,0,0,0.982,4.45,2.4,19.2,0,37.28,42.08,46.36,4.45
芒果,20,4,0,0,0.326,272.54,9.0,20.0,0,2.44,1.81,1.13,0.53
苹果,20,4,0,0,0.904,220.77,7.2,21.7,0,13.18,15.19,18.3,4.79
草莓,20,4,0,0,0.1,289.66,24.0,18.8,0,0.18,0.19,0.18,0.18
葡萄,20,4,0,0,0.549,272.81,12.0,17.9,1,4.14,2.35,2.08,0.76
西瓜,20,4,0,0,0.902,75.24,3.6,23.7,0,27.52,26.06,38.49,9.01
西红柿,20,4,0,0,0.789,176.83,5.4,20.1,1,4.11,10.64,11.91,4.94
香蕉,20,4,0,0,0.655,229.21,4.8,17.6,0,2.7,8.85,12.24,0.9
黄瓜,20,4,0,0,0.848,164.42,4.2,25.9,0,6.86,20.44,12.27,6.74
土豆,21,4,0,0,0.981,0.0,2.4,21.8,0,33.96,18.23,0.0,0.0
芒果,21,4,0,0,0.301,272.01,9.0,20.0,1,1.31,0.6,0.69,0.0
苹果,21,4,0,0,0.899,215.98,7.2,21.4,0,12.9,4.74,2.08,0.12
草莓,21,4,0,0,0.1,289.48,24.0,21.7,0,0.18,0.18,0.18,0.06
葡萄,21,4,0,0,0.532,272.05,12.0,18.7,0,0.86,0.83,0.89,0.0
西瓜,21,4,0,0,0.897,66.23,3.6,20.2,0,31.25,0.0,14.19,0.0
西红柿,21,4,0,0,0.781,171.89,5.4,17.1,0,12.93,5.84,5.43,0.0
香蕉,21,4,0,0,0.639,228.31,4.8,20.6,1,10.59,2.49,0.97,0.0
黄瓜,21,4,0,0,0.839,157.68,4.2,21.7,0,25.35,5.13,7.84,0.0
土豆,22,4,0,0,0.98,0.0,2.4,20.6,0,4.45,0.0,0.0,0.0
芒果,22,4,0,0,0.288,272.01,9.0,16.8,0,0.53,0.0,0.0,0.05
苹果,22,4,0,0,0.893,215.86,7.2,20.5,0,4.79,0.0,0.0,0.0
草莓,22,4,0,0,0.1,289.42,24.0,17.3,0,0.18,0.0,0.08,0.0
葡萄,22,4,0,0,0.516,272.05,12.0,18.2,0,0.76,0.0,0.0,0.0
西瓜,22,4,0,0,0.893,66.23,3.6,17.0,1,9.01,0.0,0.0,0.0
西红柿,22,4,0,0,0.774,171.89,5.4,16.6,0,4.94,0.0,0.0,0.0
香蕉,22,4,0,0,0.635,228.31,4.8,14.3,0,0.9,0.09,0.0,0.0
黄瓜,22,4,0,0,0.834,157.68,4.2,14.6,0,6.74,0.0,0.0,0.16
土豆,23,4,0,0,0.979,0.0,2.4,19.3,0,0.0,0.16,0.0,0.0
芒果,23,4,0,0,0.273,271.96,9.0,17.2,0,0.0,0.0,0.0,0.0
苹果,23,4,0,0,0.889,215.86,7.2,17.9,1,0.12,0.0,0.0,0.0
草莓,23,4,0,0,0.1,289.42,24.0,15.7,0,0.06,0.0,0.0,0.0
葡萄,23,4,0,0,0.511,272.05,12.0,14.0,1,0.0,0.0,0.0,0.0
西瓜,23,4,0,0,0.89,66.23,3.6,15.6,0,0.0,0.0,0.0,0.0
西红柿,23,4,0,0,0.765,171.89,5.4,18.8,0,0.0,0.0,0.0,0.0
香蕉,23,4,0,0,0.632,228.31,4.8,13.3,0,0.0,0.0,0.0,0.0
黄瓜,23,4,0,0,0.828,157.52,4.2,17.0,0,0.0,0.0,0.14,0.17
土豆,0,5,1,1,0.979,0.0,5.2,13.3,0,0.0,0.0,0.0,0.0
芒果,0,5,1,1,0.268,271.96,9.0,12.2,0,0.05,0.0,0.0,0.0
苹果,0,5,1,1,0.885,215.86,10.2,16.4,1,0.0,0.0,0.0,0.0
草莓,0,5,1,1,0.1,289.42,24.0,13.8,0,0.0,0.0,0.0,0.15
葡萄,0,5,1,1,0.497,272.05,12.0,17.7,0,0.0,0.0,0.0,0.0
西瓜,0,5,1,1,0.887,66.23,6.9,14.1,0,0.0,0.0,0.0,0.0
西红柿,0,5,1,1,0.759,171.89,9.0,14.4,0,0.0,0.0,0.0,0.0
香蕉,0,5,1,1,0.628,228.31,8.0,14.1,0,0.0,0.0,0.0,0.0
黄瓜,0,5,1,1,0.82,157.35,7.0,20.3,0,0.16,0.0,0.0,0.0
土豆,1,5,1,1,0.978,0.0,4.0,14.9,0,0.0,0.0,0.0,0.0
芒果,1,5,1,1,0.263,271.96,9.0,13.1,0,0.0,0.0,0.0,0.0
苹果,1,5,1,1,0.882,215.86,12.0,13.1,1,0.0,0.0,0.0,0.0
草莓,1,5,1,1,0.1,289.27,24.0,13.2,0,0.0,0.0,0.18,0.0
葡萄,1,5,1,1,0.493,272.05,12.0,12.5,0,0.0,0.04,0.0,0.0
西瓜,1,5,1,1,0.885,66.23,6.0,11.8,1,0.0,0.0,0.0,0.0
西红柿,1,5,1,1,0.755,171.89,10.35,12.5,0,0.0,0.0,0.0,0.0
香蕉,1,5,1,1,0.625,228.31,8.0,12.2,0,0.0,0.0,0.0,0.0
黄瓜,1,5,1,1,0.814,157.35,5.95,14.6,0,0.17,0.0,0.0,0.0
土豆,2,5,1,1,0.977,0.0,3.4,14.3,0,0.0,0.0,0.0,0.0
芒果,2,5,1,1,0.258,271.96,9.0,14.1,0,0.0,0.0,0.0,0.0
苹果,2,5,1,1,0.879,215.86,12.0,13.5,0,0.0,0.0,0.0,0.0
草莓,2,5,1,1,0.1,289.27,24.0,13.3,0,0.15,0.0,0.11,0.0
葡萄,2,5,1,1,0.489,272.05,12.0,13.0,0,0.0,0.0,0.0,0.0
西瓜,2,5,1,1,0.883,66.23,6.0,13.0,0,0.0,0.0,0.0,0.0
西红柿,2,5,1,1,0.75,171.89,6.3,13.1,0,0.0,0.0,0.0,0.0
香蕉,2,5,1,1,0.619,228.31,8.0,15.2,0,0.0,0.0,0.0,0.0
黄瓜,2,5,1,1,0.808,157.35,7.0,16.2,0,0.0,0.0,0.0,0.0
土豆,3,5,1,1,0.976,0.0,4.0,14.9,0,0.0,0.0,0.0,0.0
芒果,3,5,1,1,0.244,271.96,9.0,17.1,1,0.0,0.0,0.0,0.0
苹果,3,5,1,1,0.876,215.86,15.6,13.5,0,0.0,0.0,0.05,0.0
草莓,3,5,1,1,0.1,289.27,24.0,15.8,1,0.0,0.0,0.0,0.0
葡萄,3,5,1,1,0.485,272.05,12.0,9.7,0,0.0,0.0,0.0,0.11
西瓜,3,5,1,1,0.879,66.23,6.0,16.0,0,0.0,0.0,0.0,0.0
西红柿,3,5,1,1,0.743,171.89,9.0,15.2,0,0.0,0.0,0.0,0.0
香蕉,3,5,1,1,0.611,228.31,9.2,16.2,0,0.0,0.0,0.0,0.0
黄瓜,3,5,1,1,0.805,157.35,8.05,11.4,0,0.0,0.0,0.0,0.0
土豆,4,5,1,1,0.976,0.0,4.6,15.3,0,0.0,0.0,0.0,0.0
芒果,4,5,1,1,0.239,271.96,9.0,12.9,0,0.0,0.0,0.0,0.11
苹果,4,5,1,1,0.872,215.86,13.8,16.4,0,0.0,0.0,0.01,0.0
草莓,4,5,1,1,0.1,289.27,24.0,17.9,0,0.0,0.0,0.0,0.0
葡萄,4,5,1,1,0.479,271.94,12.0,14.6,0,0.0,0.0,0.0,0.0
西瓜,4,5,1,1,0.876,66.23,7.8,14.4,1,0.0,0.0,0.0,0.0
西红柿,4,5,1,1,0.737,171.89,9.0,15.2,0,0.0,0.0,0.0,0.0
香蕉,4,5,1,1,0.603,228.31,9.2,15.9,0,0.0,0.0,0.0,0.0
黄瓜,4,5,1,1,0.799,157.35,9.1,15.8,0,0.0,0.0,0.0,0.0
土豆,5,5,1,1,0.975,0.0,4.0,11.0,0,0.0,0.0,0.0,20.52
芒果,5,5,1,1,0.234,271.85,9.0,14.0,0,0.0,0.0,0.0,3.63
苹果,5,5,1,1,0.869,215.86,15.6,13.0,0,0.0,0.0,0.0,2.38
草莓,5,5,1,1,0.1,289.27,24.0,12.0,0,0.0,0.0,0.0,1.21
葡萄,5,5,1,1,0.472,271.94,12.0,14.7,0,0.11,0.0,0.0,1.36
西瓜,5,5,1,1,0.873,66.23,5.1,14.8,0,0.0,0.0,0.0,8.71
西红柿,5,5,1,1,0.729,171.89,9.0,17.7,0,0.0,0.0,0.0,9.28
香蕉,5,5,1,1,0.593,228.31,4.8,17.5,0,0.0,0.02,0.0,7.03
黄瓜,5,5,1,1,0.794,157.35,7.0,14.0,0,0.0,0.0,0.0,3.43
土豆,6,5,1,1,1.0,279.48,4.0,13.7,0,0.0,4.47,15.0,38.99
芒果,6,5,1,1,1.0,296.37,17.25,16.6,0,0.11,0.58,1.42,3.22
苹果,6,5,1,1,1.0,297.62,8.4,19.0,1,0.0,5.23,4.37,11.58
草莓,6,5,1,1,1.0,298.79,40.0,17.8,0,0.0,0.63,0.3,0.98
葡萄,6,5,1,1,1.0,298.64,14.0,17.3,1,0.0,2.54,4.41,14.29
西瓜,6,5,1,1,1.0,291.29,6.9,20.4,0,0.0,7.11,1.8,39.74
西红柿,6,5,1,1,1.0,290.72,9.0,21.0,0,0.0,4.86,2.92,9.72
香蕉,6,5,1,1,1.0,292.97,8.0,16.0,0,0.0,1.6,2.61,18.0
黄瓜,6,5,1,1,1.0,296.57,7.0,17.5,1,0.0,5.37,1.47,18.57
土豆,7,5,1,1,0.999,240.49,4.0,22.2,0,20.52,38.14,21.34,26.76
芒果,7,5,1,1,0.973,293.15,12.75,20.5,1,3.63,1.84,6.11,12.12
苹果,7,5,1,1,0.994,286.04,12.0,22.0,0,2.38,5.79,12.26,15.09
草莓,7,5,1,1,0.982,297.81,34.0,18.0,1,1.21,2.76,3.8,2.17
葡萄,7,5,1,1,0.979,284.35,14.0,20.3,0,1.36,3.49,5.47,0.92
西瓜,7,5,1,1,0.994,251.55,6.0,22.7,0,8.71,1.8,43.58,31.03
西红柿,7,5,1,1,0.991,281.0,11.7,19.3,0,9.28,17.17,7.97,21.8
香蕉,7,5,1,1,0.982,274.97,8.0,21.6,0,7.03,12.11,13.19,25.9
黄瓜,7,5,1,1,0.991,278.0,8.05,21.3,0,3.43,10.91,7.4,14.51
土豆,8,5,1,1,0.998,213.73,4.6,22.8,0,38.99,16.43,12.41,39.91
芒果,8,5,1,1,0.924,281.03,12.75,26.5,0,3.22,3.82,10.09,5.64
苹果,8,5,1,1,0.99,270.95,12.0,19.1,0,11.58,4.75,16.15,8.49
草莓,8,5,1,1,0.934,295.64,46.0,23.0,0,0.98,1.56,0.31,1.23
葡萄,8,5,1,1,0.951,283.43,23.0,23.4,1,14.29,1.1,1.41,4.05
西瓜,8,5,1,1,0.988,220.52,6.0,22.4,0,39.74,6.25,4.86,9.23
西红柿,8,5,1,1,0.978,259.2,9.0,23.4,0,9.72,9.72,2.14,5.11
香蕉,8,5,1,1,0.969,249.07,5.6,18.8,0,18.0,8.24,12.24,23.43
黄瓜,8,5,1,1,0.982,263.49,8.05,22.8,0,18.57,10.31,9.5,9.73
土豆,9,5,1,1,0.996,173.82,4.0,28.8,0,26.76,19.95,9.42,14.77
芒果,9,5,1,1,0.887,275.39,15.0,23.1,0,12.12,0.74,7.58,0.59
苹果,9,5,1,1,0.985,262.46,12.0,20.5,0,15.09,4.85,8.57,5.08
草莓,9,5,1,1,0.877,294.41,40.0,24.5,0,2.17,0.83,3.17,0.31
葡萄,9,5,1,1,0.918,279.38,20.0,25.1,0,0.92,1.73,0.43,2.44
西瓜,9,5,1,1,0.981,211.29,7.8,24.7,0,31.03,20.83,18.48,52.32
西红柿,9,5,1,1,0.964,254.09,9.0,24.8,1,21.8,14.79,10.0,9.46
香蕉,9,5,1,1,0.946,225.64,5.6,24.5,0,25.9,1.35,3.22,13.49
黄瓜,9,5,1,1,0.973,253.76,8.05,21.9,0,14.51,7.33,9.36,8.31
土豆,10,5,1,1,0.995,159.05,4.6,26.9,0,39.91,8.87,11.33,36.66
芒果,10,5,1,1,0.836,274.8,15.0,27.1,1,5.64,2.18,1.61,5.09
苹果,10,5,1,1,0.978,257.38,12.0,23.4,0,8.49,1.08,5.9,18.11
草莓,10,5,1,1,0.806,294.1,52.0,26.8,0,1.23,0.43,0.84,0.71
葡萄,10,5,1,1,0.877,276.94,20.0,28.5,0,4.05,0.48,2.62,2.96
西瓜,10,5,1,1,0.973,158.97,4.2,29.0,0,9.23,2.99,15.92,35.48
西红柿,10,5,1,1,0.95,244.63,7.65,25.5,0,5.11,3.36,8.53,15.7
香蕉,10,5,1,1,0.919,212.15,5.6,26.4,0,23.43,2.39,9.78,9.46
黄瓜,10,5,1,1,0.962,245.45,7.0,24.7,0,9.73,2.22,4.8,23.92
土豆,11,5,1,1,0.994,122.39,3.4,28.2,0,14.77,19.28,22.84,15.4
芒果,11,5,1,1,0.777,269.71,15.0,28.9,0,0.59,0.89,3.97,2.74
苹果,11,5,1,1,0.972,239.27,10.2,26.4,0,5.08,1.65,2.27,13.44
草莓,11,5,1,1,0.72,293.39,52.0,29.4,0,0.31,1.19,1.11,2.24
葡萄,11,5,1,1,0.841,273.98,20.0,26.1,0,2.44,2.72,4.52,4.12
西瓜,11,5,1,1,0.963,123.49,7.8,32.1,0,52.32,14.7,34.28,44.5
西红柿,11,5,1,1,0.934,228.93,9.0,28.8,0,9.46,11.63,17.25,21.81
香蕉,11,5,1,1,0.886,202.69,9.2,29.7,0,13.49,6.82,9.23,9.07
黄瓜,11,5,1,1,0.949,221.53,5.95,31.3,0,8.31,5.19,14.03,3.75
土豆,12,5,1,1,0.992,106.99,5.2,29.0,0,36.66,19.01,39.16,52.56
芒果,12,5,1,1,0.722,266.97,17.25,27.9,0,5.09,2.62,3.63,4.9
苹果,12,5,1,1,0.965,225.83,12.0,26.3,0,18.11,2.35,12.4,5.89
草莓,12,5,1,1,0.629,291.15,28.0,30.2,0,0.71,0.66,1.19,1.35
葡萄,12,5,1,1,0.8,269.86,17.0,28.4,0,2.96,2.81,4.56,1.06
西瓜,12,5,1,1,0.954,78.99,6.0,31.3,0,35.48,18.42,38.75,43.26
西红柿,12,5,1,1,0.918,207.12,7.65,27.1,0,15.7,4.72,7.3,4.26
香蕉,12,5,1,1,0.855,193.62,8.0,28.5,0,9.46,1.75,2.92,5.51
黄瓜,12,5,1,1,0.935,217.78,8.05,29.8,1,23.92,9.69,5.92,7.62
土豆,13,5,1,1,0.991,54.43,2.8,29.4,0,15.4,11.19,9.15,8.65
芒果,13,5,1,1,0.658,262.07,12.75,30.6,0,2.74,0.75,2.84,2.14
苹果,13,5,1,1,0.956,219.94,13.8,30.8,0,13.44,2.83,3.94,1.98
草莓,13,5,1,1,0.537,289.8,24.0,30.3,0,2.24,0.61,0.65,0.49
葡萄,13,5,1,1,0.758,268.8,14.0,28.8,1,4.12,1.48,1.79,0.67
西瓜,13,5,1,1,0.944,35.73,6.9,33.5,0,44.5,13.41,25.08,2.59
西红柿,13,5,1,1,0.901,202.86,10.35,29.8,0,21.81,2.98,5.84,8.27
香蕉,13,5,1,1,0.819,188.11,9.2,30.9,0,9.07,3.64,5.28,3.1
黄瓜,13,5,1,1,0.923,210.16,4.9,28.5,1,3.75,7.05,11.22,8.11
土豆,14,5,1,1,0.989,45.78,5.2,31.5,0,52.56,10.26,20.56,21.21
芒果,14,5,1,1,0.591,259.93,9.0,31.1,0,4.9,0.96,1.36,2.7
苹果,14,5,1,1,0.949,217.96,8.4,29.0,1,5.89,4.6,4.05,1.93
草莓,14,5,1,1,0.435,289.31,24.0,31.9,0,1.35,0.37,0.85,0.34
葡萄,14,5,1,1,0.708,268.13,26.0,32.1,0,1.06,0.39,0.38,0.38
西瓜,14,5,1,1,0.935,33.14,7.8,29.7,1,43.26,13.15,21.44,27.69
西红柿,14,5,1,1,0.884,194.59,7.65,29.2,0,4.26,4.52,3.01,7.9
香蕉,14,5,1,1,0.784,185.01,9.2,31.0,0,5.51,1.68,5.53,5.41
黄瓜,14,5,1,1,0.909,202.05,7.0,30.7,0,7.62,1.32,2.21,2.7
土豆,15,5,1,1,0.988,24.57,4.0,28.5,0,8.65,3.69,9.64,24.57
芒果,15,5,1,1,0.525,257.23,9.0,31.0,0,2.14,1.5,0.58,1.19
苹果,15,5,1,1,0.94,216.03,15.6,31.3,0,1.98,0.75,2.88,29.17
草莓,15,5,1,1,0.342,288.97,24.0,30.5,0,0.49,0.26,0.42,0.66
葡萄,15,5,1,1,0.661,267.75,26.0,30.8,1,0.67,0.38,1.13,1.44
西瓜,15,5,1,1,0.926,5.45,6.0,31.9,0,2.59,16.09,5.51,5.45
西红柿,15,5,1,1,0.867,186.69,9.0,29.8,0,8.27,2.85,8.44,22.43
香蕉,15,5,1,1,0.755,179.6,6.8,27.1,0,3.1,2.49,3.01,10.96
黄瓜,15,5,1,1,0.895,199.35,7.0,33.4,1,8.11,2.7,2.52,6.16
土豆,16,5,1,1,0.986,0.0,2.8,31.0,1,21.21,22.55,40.08,0.0
芒果,16,5,1,1,0.468,256.04,9.0,28.4,1,2.7,1.31,1.31,6.31
苹果,16,5,1,1,0.932,186.86,8.4,31.0,0,1.93,4.99,7.65,26.09
草莓,16,5,1,1,0.272,288.31,24.0,26.7,0,0.34,0.21,1.12,0.47
葡萄,16,5,1,1,0.618,266.31,26.0,29.2,0,0.38,2.82,1.08,7.93
西瓜,16,5,1,1,0.917,0.0,7.8,29.6,0,27.69,13.87,69.03,0.0
